Distance_(pixels),IMG_6561,IMG_6562,IMG_6563,IMG_6564,IMG_6565,IMG_6566,IMG_6567,Average
3507,8.467,6.24,0.1867,20.333,8.387,2.953,5.64,7.4581
3508,8.427,6.7,0.18,19.16,7.593,3.22,4.9,7.168571429
3509,8.607,6.547,0.22,19.82,7.733,3.207,4.84,7.282
3510,8.833,5.713,0.28,20.62,7.92,2.94,5.26,7.366571429
3511,8.38,5.187,0.3,19.807,8,2.807,5.773,7.179142857
3512,8.5,4.8,0.2867,19.533,7.4,2.927,6.213,7.094242857
3513,9.387,5.247,0.2733,19.353,7.06,3.153,7.133,7.372328571
3514,9.973,5.767,0.26,19.333,6.427,3.847,7.48,7.583857143
3515,9.78,5.947,0.24,19.387,5.9,4.433,6.86,7.506714286
3516,9.02,5.633,0.3667,18.407,5.727,4.28,5.967,7.057242857
3517,8.553,4.98,0.38,17.94,6.28,3.693,4.907,6.676142857
3518,8.513,4.54,0.36,18.64,6.727,3.073,4.593,6.635142857
3519,8.627,4.34,0.4067,19.78,6.987,2.527,4.747,6.773528571
3520,9.02,5.473,0.3867,20.507,8.087,1.827,5.373,7.2391
3521,9.127,5.807,0.3867,19.373,7.813,1.673,5.647,7.1181
3522,9.26,5.953,0.3333,17.82,7.82,1.813,5.913,6.987471429
3523,8.96,5.887,0.1867,17.587,7.82,2.213,5.98,6.947671429
3524,8.96,5.727,0.16,18.313,7.673,2.493,6.047,7.053285714
3525,9.52,5.52,0.1333,19.7,7.927,2.507,5.773,7.297185714
3526,9.613,5.267,0.1333,20.08,7.753,2.533,5.007,7.198042857
3527,9.18,5.3,0.1467,20.107,7.007,2.747,4.213,6.957242857
3528,8.607,6.233,0.1467,20.047,7.333,2.713,4.34,7.059957143
3529,8.1,6.793,0.16,20.053,6.547,2.833,5.013,7.071285714
3530,7.633,7.16,0.18,19.707,6.147,3.14,6.04,7.143857143
3531,7.433,6.847,0.1933,19.247,6.6,3.38,6.253,7.136185714
3532,7.173,6.533,0.2133,18.3,6.88,3.733,6.26,7.013185714
3533,7.833,6.207,0.2333,18.153,6.62,4.413,5.96,7.0599
3534,8.22,5.387,0.2733,18.093,6.46,4.2,5.4,6.8619
3535,8.24,4.82,0.2733,16.693,6.713,3.033,4.9,6.381757143
3536,8.533,5.593,0.2267,16.96,7.647,2.547,4.193,6.528528571
3537,8.613,5.12,0.2067,18.533,8.413,2.773,4.587,6.892242857
3538,8.687,5.113,0.1933,20.167,8.567,2.933,5.1,7.251471429
3539,8.42,5.613,0.1733,19.133,8.22,2.527,5.033,7.017042857
3540,8.1,5.953,0.1133,16.94,8.287,2.253,5.273,6.702757143
3541,8.24,6.08,0.14,16.753,8.327,2.187,5.88,6.801
3542,8.52,5.387,0.1533,17.487,7.953,2.207,6.207,6.8449
3543,8.32,4.853,0.1533,17.22,7.4,2.187,5.927,6.580042857
3544,9.307,4.88,0.2133,17.887,6.293,2.993,5.973,6.792328571
3545,9.607,6.013,0.1867,18.847,5.993,3.24,5.48,7.052385714
3546,8.947,6.073,0.1933,19.427,6.173,3.22,4.913,6.992328571
3547,8.587,5.513,0.2467,18.947,6.813,2.78,4.74,6.803814286
3548,8.667,5.613,0.24,18.133,7.227,2.027,4.68,6.655285714
3549,8.513,5.9,0.2,17.8,6.84,1.873,4.82,6.563714286
3550,8.533,5.507,0.1467,17.693,6.293,2.213,4.24,6.3751
3551,9.067,4.947,0.1067,17.713,6.14,2.947,3.613,6.361957143
3552,9.993,5.14,0.2533,17.74,5.687,3.66,4,6.639042857
3553,9.387,4.733,0.2133,16.713,5.4,3.867,4.233,6.363757143
3554,8.58,4.48,0.1733,15.88,5.28,3.847,4.587,6.118185714
3555,7.673,4.653,0.1733,16.08,5.76,3.58,4.893,6.116042857
3556,6.8,4.327,0.2267,16.693,6.04,3.34,5.293,6.102814286
3557,6.54,3.613,0.2267,16.993,5.58,3.147,5.753,5.978957143
3558,6.873,3.387,0.1867,16.053,5.1,3.08,5.987,5.809528571
3559,7.5,3.853,0.1867,15.127,4.827,3.2,5.773,5.780957143
3560,9.907,5.027,0.22,15.367,4.98,2.487,5.333,6.188714286
3561,10.527,6.327,0.22,15.94,4.613,2.333,5.24,6.457142857
3562,11.3,7.307,0.2,16.573,4.6,2.107,4.933,6.717142857
3563,11.553,7.227,0.14,16.5,4.62,2.047,4.58,6.666714286
3564,10.753,7.013,0.1667,15.673,4.953,2.08,4.467,6.443671429
3565,9.967,6.813,0.1667,15.5,5.587,2.1,4.567,6.385814286
3566,9.64,5.807,0.1667,14.667,6.047,2.24,4.367,6.133528571
3567,9.933,4.587,0.1667,13.44,6.24,2.373,4.007,5.820957143
3568,9.04,4.487,0.0667,13.473,6.173,3.167,4.887,5.8991
3569,8.653,4.34,0.0667,12.64,6.273,3.247,5.307,5.789528571
3570,8.8,4.333,0.0667,12.2,6.04,3.227,5.207,5.696242857
3571,9.693,4.353,0.1133,12.407,4.94,2.94,4.873,5.617042857
3572,10.547,4.6,0.14,12.953,4.44,2.747,4.753,5.74
3573,11.387,4.907,0.1,13.5,5.413,2.727,5.007,6.148714286
3574,11.067,4.713,0.0933,13.673,5.933,2.553,4.9,6.133185714
3575,10.147,4.667,0.12,13.34,5.06,2.467,4.64,5.777285714
3576,9.833,5.013,0.3267,13.78,4.693,2.58,4.84,5.866528571
3577,9.313,4.96,0.28,14.427,5.533,2.96,4.927,6.057142857
3578,9.567,4.42,0.24,15.587,6.007,3.467,4.933,6.317285714
3579,10.493,3.787,0.2267,16.013,6.04,3.567,4.92,6.435242857
3580,11.68,3.707,0.24,15.8,6.333,3.5,4.82,6.582857143
3581,12.147,4.373,0.28,16.393,6.953,3.347,4.633,6.875142857
3582,11.04,4.72,0.3067,16.7,7.12,2.88,4.38,6.735242857
3583,9.48,4.747,0.3333,16.347,6.42,2.473,4.14,6.277185714
3584,8.547,5.007,0.2667,16.52,6.593,2.607,4.773,6.330528571
3585,7.76,4.733,0.2,14.487,6.033,2.733,4.793,5.819857143
3586,7.953,4.127,0.1933,13.287,5.213,2.873,5.36,5.572328571
3587,8.84,3.44,0.1933,13.8,4.92,3.287,5.213,5.670471429
3588,10.08,3.153,0.2067,13.76,5.133,4.207,4.447,5.855242857
3589,10.927,3.26,0.2267,13.547,5.373,4.773,5.347,6.207671429
3590,11.04,3.287,0.2867,14.18,5.567,4.393,6.32,6.4391
3591,10.687,3.293,0.36,14.527,5.353,3.72,5.347,6.183857143
3592,10.093,4.667,0.3067,14.947,5.62,3.267,4.8,6.242957143
3593,9.253,4.84,0.2733,15.827,5.5,3.007,4.973,6.239042857
3594,8.44,5.14,0.28,16.473,5.5,3.153,4.993,6.282714286
3595,8.173,5.447,0.2667,16.073,5.447,3.053,4.56,6.145671429
3596,8.087,5.713,0.3667,15.127,5.147,2.267,4.38,5.869671429
3597,8.02,5.66,0.34,14.767,5.367,2.1,5.133,5.912428571
3598,7.993,5.067,0.3067,13.987,5.62,2.507,5.487,5.852528571
3599,8.24,4.313,0.28,13.24,5.967,2.6,4.873,5.644714286
3600,8.76,3.953,0.28,12.493,5.593,2.9,4.1,5.439857143
3601,8.647,4.24,0.26,13.773,5.46,2.54,3.793,5.530428571
3602,8.267,4.527,0.2467,15.08,5.327,2.58,3.767,5.684957143
3603,7.427,4.9,0.2867,15.727,5.433,2.66,4.147,5.797242857
3604,7.053,5.273,0.3867,16.813,5.833,2.287,5,6.092242857
3605,7.273,5.673,0.4067,18.56,6.353,2.233,5.56,6.579814286
3606,7.287,5.92,0.38,18.04,6.313,2.133,5.593,6.523714286
3607,6.68,5.827,0.44,16.267,5.86,1.707,5.267,6.006857143
3608,5.92,5.48,0.3667,14.567,4.927,1.473,6.02,5.536242857
3609,6.727,5.767,0.32,13.927,4.733,1.52,6.273,5.609571429
3610,6.76,5.88,0.3133,13.7,4.473,1.827,6.353,5.615185714
3611,6,5.493,0.38,13.713,4.467,1.887,6.04,5.425714286
3612,5.54,5.107,0.4667,13.46,4.94,2.033,5.427,5.281957143
3613,5.04,5.173,0.4667,14.333,5.34,1.767,4.993,5.301814286
3614,4.713,5.187,0.3533,14.5,5.173,1.487,4.6,5.144757143
3615,4.733,5.073,0.2867,13.493,4.947,1.233,4.16,4.846528571
3616,5.067,5.26,0.3133,13.26,5.16,1.293,4.273,4.946614286
3617,5.24,4.987,0.3467,12.513,5.407,1.327,4.687,4.929671429
3618,5.287,4.587,0.3,12.487,5.033,1.393,5.06,4.878142857
3619,5.087,4.373,0.3,12.913,4.5,1.2,5.32,4.813285714
3620,5.153,4.667,0.2867,13.693,4.48,1.08,5.493,4.978957143
3621,5.867,4.947,0.28,15.16,5.313,1.013,5.953,5.504714286
3622,7.073,4.72,0.2867,15.813,6.053,1.007,5.907,5.8371
3623,8.06,4.367,0.2933,14.793,6.147,1.087,5.573,5.760042857
3624,7.947,4.487,0.2867,13.44,6.56,1.707,4.9,5.618242857
3625,8.6,4.327,0.3,13.313,6.453,1.687,4.513,5.599
3626,8.613,4.173,0.34,13.787,6.013,1.933,4.453,5.616
3627,7.44,4.507,0.3533,13.907,5.58,1.92,5.013,5.531471429
3628,6.393,5.047,0.3267,13.367,5.78,2.187,5.667,5.538242857
3629,5.867,5.32,0.28,14.313,6.587,2.673,5.713,5.821857143
3630,5.9,5.3,0.32,14.827,6.72,2.48,5.127,5.810571429
3631,6.047,5.267,0.3333,13.453,6.413,1.48,4.62,5.373328571
3632,6.767,5.22,0.24,13.92,6.153,1.753,4.607,5.522857143
3633,7.22,5.78,0.2533,14.847,6.167,1.607,3.853,5.675328571
3634,7.76,6.307,0.2933,15.14,6.247,1.76,3.813,5.9029
3635,8.06,6.447,0.3267,14.073,6.36,1.733,4.333,5.904671429
3636,7.4,6.1,0.2333,12.96,6.487,1.18,4.627,5.569614286
3637,6.447,5.887,0.1867,13.82,6.707,1.047,4.647,5.534528571
3638,5.2,5.487,0.1667,14.687,6.333,1.373,4.907,5.450528571
3639,4.46,5.413,0.1467,14.107,5.527,1.887,5.28,5.2601
3640,5,5.64,0.16,13.127,5.56,2.32,6.187,5.427714286
3641,4.707,5.387,0.1267,12.993,5.5,3.013,5.813,5.362814286
3642,4.76,5.413,0.16,13.113,5.453,3.753,5.447,5.442714286
3643,5.52,5.827,0.16,12.987,5.44,3.86,4.867,5.523
3644,6.573,6.233,0.2133,12.193,5.787,3.713,4.847,5.651328571
3645,7.28,6.433,0.2267,13.333,6.087,3.147,5.3,5.972385714
3646,6.9,6.16,0.2333,14.367,6,2.333,5.387,5.911471429
3647,6.467,6.193,0.2867,14.52,5.72,1.92,5.2,5.7581
3648,6.233,6.307,0.2067,15.787,5.747,2.093,6.207,6.082957143
3649,6.307,5.207,0.1933,15.713,5.813,2.213,6.333,5.968471429
3650,5.667,4.873,0.14,15.107,5.907,2.653,6.5,5.835285714
3651,4.887,5.033,0.1133,13.967,5.76,3.22,6.527,5.6439
3652,4.453,5.04,0.22,13.6,5.9,3.6,6.807,5.66
3653,4.807,5.52,0.2333,14.027,6.113,3.353,7.073,5.875185714
3654,5.553,5.98,0.2267,14.9,6.193,2.84,6.767,6.065671429
3655,6.333,6.353,0.2267,15.533,6.033,2.273,6.513,6.180671429
3656,7.44,6.367,0.38,16.507,6.26,2.267,5.733,6.422
3657,7.48,7.18,0.26,15.84,6.747,2.287,5.44,6.462
3658,6.467,7.927,0.3,15.633,7.693,2.16,5.78,6.565714286
3659,5.933,7.307,0.3133,15.653,8.327,1.893,6.653,6.582757143
3660,5.393,6.587,0.3267,14.887,7.807,1.887,7.3,6.312528571
3661,5.04,6.48,0.3667,14.493,7.093,2.073,7.653,6.171242857
3662,5.06,6.173,0.3267,14.3,6.973,2.233,7.133,6.028385714
3663,4.76,5.253,0.3267,13.573,7.42,2.313,6.193,5.691242857
3664,5.833,5.073,0.1667,14.28,7.967,2.987,5,5.900957143
3665,5.153,5.093,0.1667,13.26,7.933,3.407,4.913,5.703671429
3666,4.933,5.56,0.16,12.627,7.887,3.047,5.3,5.644857143
3667,5.48,6.107,0.2467,12.433,7.993,2.26,6.067,5.7981
3668,6.213,6.593,0.2333,12.6,8.313,1.747,6.54,6.034185714
3669,7.287,6.973,0.1933,12.6,7.68,1.987,6.553,6.1819
3670,7.16,7.4,0.2,13.433,7.227,2.14,6.353,6.273285714
3671,5.993,7.773,0.2,14.853,7.58,2.133,6.513,6.435
3672,5.64,7.1,0.1867,16.647,8.547,2.267,6.28,6.666814286
3673,6,6.227,0.1867,16.26,8.18,2.58,6.053,6.4981
3674,6.507,5.94,0.2267,16.42,8.187,2.74,6.493,6.644814286
3675,6.693,5.96,0.2267,15.793,8.42,2.547,7.26,6.699957143
3676,6.713,5.953,0.2467,14.213,8.313,2.5,7.34,6.468385714
3677,6.547,6.053,0.28,14.473,8.353,2.493,6.46,6.379857143
3678,6.407,6.087,0.2933,15.253,8.153,2.093,5.713,6.285614286
3679,6.28,6.193,0.3133,15.353,7.847,1.78,5.56,6.189471429
3680,7.313,7.067,0.16,16.013,8.427,2.587,6.72,6.898142857
3681,7.173,6.24,0.1467,16.18,8.453,2.4,7.633,6.889385714
3682,7.647,6.66,0.12,16.707,8.107,2.34,8.113,7.099142857
3683,8.187,6.94,0.12,16.713,7.207,2.313,7.613,7.013285714
3684,7.82,6.56,0.1067,16.767,6.193,2.227,6.933,6.6581
3685,7.647,7.307,0.1067,18.453,5.653,2.173,7.173,6.930385714
3686,7.673,7.467,0.1667,18.787,5.7,1.887,6.927,6.943957143
3687,7.533,6.32,0.24,17.02,5.987,1.853,6.247,6.457142857
3688,7.187,6.8,0.4,15.647,7.227,1.3,6.3,6.408714286
3689,7.807,6.32,0.3533,14.647,7.593,1.467,6.347,6.362042857
3690,7.767,5.853,0.32,14.533,7.96,1.867,6.727,6.432428571
3691,6.727,6.247,0.26,16.113,8,2.347,6.787,6.640142857
3692,5.96,6.9,0.2267,16.98,7.787,2.46,6.827,6.734385714
3693,6.733,6.94,0.1733,16.96,7.547,2.38,7.167,6.8429
3694,7.66,6.5,0.1733,15.753,7.107,1.973,7.127,6.613328571
3695,7.867,6.06,0.2067,14.587,6.62,1.68,6.413,6.204814286
3696,7.58,6.687,0.32,14.14,6.407,1.34,6.973,6.206714286
3697,8.2,6.947,0.24,14.653,7,1.713,7.013,6.538
3698,8.74,7.687,0.2267,14.833,7.487,2.093,7.267,6.904814286
3699,8.627,8.46,0.2467,14.407,7.393,2.093,7.293,6.931385714
3700,8.76,8.567,0.1267,14.053,7.36,2.44,7.393,6.9571
3701,9.167,8.273,0.0867,14.5,7.273,3.327,7.373,7.142814286
3702,9.613,7.42,0.12,14.893,7.173,3.807,7.34,7.195142857
3703,9.88,6.5,0.2267,15.22,7.107,3.24,7.247,7.0601
3704,9.753,6.027,0.1467,16.553,7.127,2.907,6.647,7.022957143
3705,10.02,6.033,0.1333,17.673,6.84,2.587,6.607,7.127614286
3706,9.927,6.187,0.1067,18.167,6.793,2.347,6.58,7.158242857
3707,10.073,5.94,0.08,16.993,7.427,2.093,6.48,7.012285714
3708,10.153,6.34,0.0933,14.853,7.987,2.073,6.227,6.818042857
3709,10.373,7.307,0.1333,14.44,7.727,2.687,6.027,6.956328571
3710,9.207,7.507,0.1067,14.56,7.5,3.387,6.02,6.898242857
3711,8.267,6.627,0.1333,13.947,7.72,3.753,6.3,6.678185714
3712,7.627,5.68,0.26,15.84,6.893,3.153,7.18,6.661857143
3713,7.187,5.727,0.26,17.607,6.487,3.173,7.74,6.883
3714,7.06,6.027,0.2067,18.18,6.8,2.867,7.773,6.987671429
3715,7.987,6.74,0.2133,16.707,7.027,2.367,7.56,6.943042857
3716,9.027,7.373,0.2533,15.373,7.22,2.08,7.427,6.964757143
3717,9.187,7.667,0.22,15.42,8.587,2.213,7.293,7.226714286
3718,8.5,7.84,0.22,15.947,9.173,2.327,6.733,7.248571429
3719,8.08,7.88,0.24,16.12,7.847,2.307,6.12,6.942
3720,7.453,8.507,0.26,17.973,6.513,2.587,6.833,7.160857143
3721,7.987,8.747,0.2133,19.633,6.493,2.673,7.487,7.604757143
3722,8.8,8.987,0.2067,20.647,6.74,2.76,7.92,8.008671429
3723,9.487,8.307,0.2267,19.033,7.26,2.68,7.74,7.8191
3724,9.493,7.32,0.28,16.547,8.02,2.66,7.067,7.341
3725,9.22,6.88,0.2,15.927,8.613,2.667,6.48,7.141
3726,8.92,7.053,0.1467,15.88,8.54,2.693,6.3,7.0761
3727,9.027,7.707,0.1133,15.587,8.313,2.7,6.407,7.122042857
3728,9.327,7.92,0.2,15.94,7.773,2.507,6.507,7.167714286
3729,9.573,8.213,0.18,15.773,7.653,2.653,6.66,7.243571429
3730,9.367,7.813,0.1067,15.48,7.427,2.413,6.827,7.061957143
3731,8.993,6.54,0.14,15.453,7.633,1.967,6.427,6.736142857
3732,9.287,5.52,0.1667,16.073,8.293,2.167,5.847,6.764814286
3733,10.22,5.447,0.14,17.553,9.22,2.667,5.66,7.272428571
3734,9.98,6.107,0.1467,18.9,9.273,2.887,6.407,7.671528571
3735,8.833,6.94,0.1467,19.5,9.18,2.807,7.347,7.821957143
3736,8.967,7.547,0.1067,21.593,8.207,2.84,8.813,8.296242857
3737,8.047,7.287,0.1067,21.287,7.867,2.893,8.333,7.974385714
3738,6.68,6.98,0.0667,20.48,7.707,2.913,8.047,7.553385714
3739,5.807,6.873,0.0533,19.313,8.007,3.073,8.333,7.351328571
3740,5.493,7.1,0.1067,17.667,8.44,3.207,8.107,7.1601
3741,6.433,7.473,0.1733,17.327,9.093,3.26,7.6,7.337042857
3742,7.24,7.8,0.2267,17.273,8.613,3.187,7.32,7.379957143
3743,8.22,8.033,0.2533,17.16,7.347,3.18,7.587,7.397185714
3744,9.973,8.053,0.1933,17.453,7,2.353,8.067,7.584614286
3745,10.273,8.027,0.2533,18.14,6.813,2.36,7.873,7.677042857
3746,10.36,8.313,0.2133,18.613,6.7,2.427,7.647,7.753328571
3747,9.507,8.513,0.1533,18.293,6.913,2.38,7.427,7.598042857
3748,8.18,8.08,0.06,17.38,7.113,2.22,7.213,7.178
3749,8.46,7.773,0.0933,17.28,7.053,2,7.153,7.116042857
3750,8.4,7.907,0.1133,17.593,7.04,1.833,7.627,7.216185714
3751,7.333,7.927,0.1333,18.16,7.2,1.733,8.047,7.219042857
3752,8.173,8.593,0.2133,18.847,7.587,1.747,8.78,7.705757143
3753,8.607,8.66,0.1867,18.16,7.593,1.833,9.287,7.760957143
3754,8.96,8.007,0.18,17.153,8.74,2.367,9,7.772428571
3755,8.92,7.067,0.18,16.873,9.253,3.013,8.507,7.687571429
3756,8.54,7.18,0.14,17.6,8.68,3.653,8.087,7.697142857
3757,9.42,8.093,0.1733,18.767,8.447,3.693,7.607,8.028614286
3758,9.667,8.227,0.2333,19.373,7.807,3.133,7.5,7.991471429
3759,9.2,7.813,0.2533,19.88,6.56,2.747,8.287,7.820042857
3760,9.227,7.593,0.3333,21.353,6.613,2.487,9.547,8.164757143
3761,9.427,7.607,0.2867,22.347,6.5,2.627,9.793,8.369671429
3762,9.527,7.66,0.2067,22.713,6.527,2.58,10.033,8.463814286
3763,9.767,7.96,0.2333,22.8,6.813,2.807,9.907,8.612471429
3764,9.793,8.14,0.2467,22.927,7.593,3.127,9.56,8.769528571
3765,9.427,8.18,0.12,22.673,8.18,3.147,9.3,8.718142857
3766,8.873,7.927,0.1733,21.713,8.1,2.467,8.973,8.318042857
3767,8.647,7.767,0.14,21.193,7.593,2.02,9.053,8.059
3768,8.807,7.227,0.12,22.153,7.927,2.107,9.02,8.194428571
3769,8.787,7.213,0.12,21.847,7.58,2.06,9.86,8.209571429
3770,8.087,6.96,0.1267,21.647,7,1.96,9.887,7.952528571
3771,7.68,6.787,0.1267,21.013,6.547,2.04,9.493,7.669528571
3772,8.027,7.32,0.2333,20.38,6.707,2.067,9.527,7.751614286
3773,9.267,8.047,0.2467,21,7.347,2.027,10.2,8.304957143
3774,9.82,8.047,0.22,21.693,7.6,1.827,10.227,8.490571429
3775,9.66,7.42,0.22,21.46,7.513,1.7,9.573,8.220857143
3776,9.52,6.807,0.2133,22.347,6.927,1.893,9.127,8.119185714
3777,9.507,6.153,0.2133,22.827,6.707,2.307,9.34,8.150614286
3778,9.38,5.293,0.24,22.84,6.353,2.753,9.947,8.115142857
3779,9.487,5.247,0.2333,22.253,6.527,3.22,9.813,8.111471429
3780,9.173,5.813,0.2467,21.707,7.34,3.553,9.587,8.202814286
3781,8.6,6.653,0.2733,21.407,8.02,4.02,10.66,8.519042857
3782,7.807,6.84,0.2867,20.827,8.08,4.287,11.007,8.447814286
3783,7.693,6.747,0.2867,20.66,7.713,4.267,9.62,8.140957143
3784,8.333,6.613,0.3,21.613,7.287,3.953,9.78,8.268428571
3785,8.747,6.847,0.26,21.587,7.093,3.353,9.807,8.242
3786,9.133,7.233,0.1267,21.34,6.34,2.553,9.68,8.057957143
3787,8.82,7.3,0.1267,21.033,6.04,1.953,9.647,7.845671429
3788,8.487,7.533,0.1533,21.133,5.647,1.787,10.013,7.8219
3789,8.547,8.3,0.14,20.553,5.327,2.007,10.467,7.905857143
3790,9.1,8.48,0.2,19.24,5.393,1.947,10.433,7.827571429
3791,9.687,8.12,0.2733,18.147,6.253,1.88,10.253,7.8019
3792,10.06,8.853,0.2133,18.627,8.14,2.547,10.38,8.4029
3793,10.607,8.66,0.2,18.693,7.993,2.313,10.307,8.396142857
3794,10.76,8.82,0.2,18.187,7.927,2.333,10.1,8.332428571
3795,9.84,8.513,0.1867,17.587,7.92,2.053,10.053,8.021814286
3796,9.013,8.427,0.2067,17.16,7.767,1.593,9.993,7.7371
3797,9.407,8.793,0.1867,17.273,7.387,1.84,9.587,7.781957143
3798,10.06,8.693,0.2,17.467,7.18,2.413,9.313,7.903714286
3799,9.933,7.9,0.2,17.787,7.167,2.653,9.633,7.896142857
3800,9.84,8.207,0.3133,18.96,7.22,2.387,10.227,8.1649
3801,10.013,7.773,0.38,18.807,7.68,2.587,10.94,8.311428571
3802,10.067,7.727,0.4067,18.233,7.673,2.707,11.18,8.284814286
3803,10.413,8,0.38,17.587,6.887,2.313,11.013,8.084714286
3804,10.58,8.327,0.4133,17.8,6.44,1.847,11.567,8.139185714
3805,10.56,8.773,0.4133,18.593,6.64,2.353,12.667,8.571328571
3806,9.8,9.007,0.3933,19.127,6.88,2.58,12.153,8.5629
3807,9.253,8.62,0.36,19.12,6.98,2.053,10.96,8.192285714
3808,8.813,8.647,0.2533,19.1,7.593,3.153,10.68,8.3199
3809,8.833,8.18,0.22,18.887,7.233,3.433,12.153,8.419857143
3810,8.907,8.067,0.34,18.98,6.867,3.347,12.913,8.488714286
3811,9.087,8.6,0.42,19.833,6.5,2.813,12.607,8.551428571
3812,9.42,9.2,0.6067,20.807,6.207,2.64,12.38,8.751528571
3813,10.093,9.153,0.7,21.107,5.993,2.933,12.593,8.938857143
3814,10.367,9.06,0.5067,19.72,6.287,2.573,12.38,8.6991
3815,9.987,9.013,0.4133,18.54,6.493,1.907,11.853,8.315185714
3816,9.507,9.553,0.1133,17.793,6.907,2.16,12.413,8.349471429
3817,9.627,9.28,0.1133,17.78,7.213,2.267,12.12,8.3429
3818,9.38,9.6,0.1933,18.613,7.527,2.267,11.973,8.507614286
3819,8.487,10.28,0.1933,20.027,7.767,2.4,12.327,8.783042857
3820,8.14,10.387,0.2467,20.14,8.293,2.573,13.027,8.972385714
3821,8.213,10.347,0.26,18.7,8.667,2.933,13.42,8.934285714
3822,7.693,10.133,0.32,17.3,8.687,3.24,13.047,8.631428571
3823,7.393,10,0.3333,17.147,8.347,3.527,12.5,8.4639
3824,7.867,10.613,0.26,18.9,7.707,3.393,12.74,8.782857143
3825,8.42,11.1,0.26,18.633,7.187,3.047,12.693,8.762857143
3826,9.153,11.58,0.26,18.307,7.447,2.82,12.727,8.899142857
3827,9.98,11.74,0.2467,18.287,8.12,2.76,13.64,9.253385714
3828,11.22,11.76,0.12,18.06,8.087,2.907,15.46,9.659142857
3829,11.88,11.887,0.1467,18.4,8.047,2.8,16.08,9.891528571
3830,11.26,12.107,0.2067,18.507,7.707,2.673,15.927,9.769671429
3831,10.173,12.047,0.24,18.68,7.313,2.48,15.967,9.557142857
3832,9,12.033,0.1467,20.227,6.567,2.213,16.087,9.467671429
3833,7.893,11.473,0.1733,21.187,6.78,1.913,16.087,9.358042857
3834,6.807,11.28,0.2333,21.8,7.06,1.767,16.02,9.281042857
3835,6.327,11.313,0.2267,20.907,7.36,1.793,16.253,9.168528571
3836,6.347,11.54,0.1467,18.853,7.553,1.993,16.407,8.9771
3837,6.933,12.187,0.1067,17.373,7.58,1.907,16.56,8.949528571
3838,7.76,12.46,0.16,17.173,7.227,1.88,16.607,9.038142857
3839,8.293,12.2,0.16,17.953,6.867,1.733,16.633,9.119857143
3840,9.22,12.68,0.2133,18.747,7.027,1.973,17.2,9.580042857
3841,9.607,12.913,0.1867,19.213,6.947,1.673,17.387,9.703814286
3842,10.06,13.087,0.18,19.72,7.12,1.353,17.367,9.841
3843,10.44,13.34,0.1933,20.48,7.107,1.467,17.027,10.00775714
3844,10.2,13.04,0.2133,20.667,7.453,2.087,16.513,10.02475714
3845,9.473,12.773,0.3467,19.927,8.527,2.42,16.367,9.976242857
3846,8.707,12.507,0.2067,18.953,8.447,2.213,16.533,9.652385714
3847,8.313,12.4,0.2333,18.953,7.313,1.92,16.987,9.445614286
3848,8.387,13.313,0.1467,18.367,6.907,2.213,18.327,9.665814286
3849,8.607,14.04,0.12,18.14,6.747,2.4,18.433,9.783857143
3850,8.433,14.427,0.18,18.8,6.713,2.773,18.767,10.01328571
3851,8.12,14.573,0.2067,19.747,6.9,2.96,18.72,10.17524286
3852,8.293,14.74,0.22,19.62,7.567,2.82,17.787,10.14957143
3853,8.707,15.327,0.22,19.16,8.133,2.58,16.807,10.13342857
3854,8.5,15.687,0.2467,19.033,7.847,2.153,16.7,10.02381429
3855,8.16,15.427,0.26,19.013,7.267,2.187,17.36,9.953428571
3856,7.94,14.847,0.24,20.633,7.373,2.093,18.327,10.20757143
3857,8.067,15.5,0.2133,22.053,7.847,2.033,18.693,10.62947143
3858,8.493,15.567,0.2,23.027,8.087,2.053,18.98,10.91528571
3859,9.313,15.133,0.2133,23.253,7.847,2.06,18.453,10.89604286
3860,9.827,15.267,0.1333,23.407,7.593,2.333,18.367,10.98961429
3861,9.6,16.847,0.1333,23.693,7.547,2.493,18.953,11.32375714
3862,8.987,17.547,0.1333,23.887,7.447,2.64,19.113,11.39347143
3863,8.447,16.993,0.1333,23.833,7.593,2.413,18.293,11.10075714
3864,9.207,16.6,0.1867,22.747,7.747,1.793,18.487,10.96681429
3865,9.767,17.24,0.1867,20.76,7.72,1.993,18.92,10.94095714
3866,9.813,17.2,0.14,19.413,7.16,2.1,19.813,10.80557143
3867,9.4,16.987,0.0867,19.62,6.967,1.98,20.193,10.74767143
3868,8.793,17.12,0.1,20.04,7.44,1.853,19.973,10.75985714
3869,8.38,17.693,0.1,21.227,7.647,2.093,20.813,11.13614286
3870,8.007,18,0.1267,21.8,7.46,2.46,20.947,11.25724286
3871,7.953,17.84,0.1267,21.52,7.827,2.92,19.88,11.15238571
3872,9.353,18.093,0.0267,20.62,8.593,4.033,20.44,11.5941
3873,9.6,18.64,0.04,20.54,8.22,4.627,20.967,11.80485714
3874,10.147,19.513,0.0933,19.727,8.187,4.553,20.987,11.88675714
3875,10.42,19.76,0.12,18.6,8.127,3.213,20.927,11.59528571
3876,10.127,19.38,0.1333,18.427,7.913,2.227,21.12,11.33247143
3877,10.273,18.7,0.16,19.607,7.607,2.267,21.547,11.45157143
3878,10.147,18.567,0.1467,20,7.473,2.187,21.593,11.44481429
3879,9.487,18.867,0.1333,19.447,7.553,2.107,21.24,11.26204286
